DATE,HOUR-MST,Avg Global PSP (therm-zen cor) [W/m^2],Avg Global Photometric LI-210 [klux],Avg Global 90-South PSP [W/m^2],Avg Deck Dry Bulb Temp [deg C],,DATE AND TIME,Avg Deck Dry Bulb Temp [deg F],Avg Global Photometric LI-210 [fc],Ave Global Irradiance (W/ft2),Ave Global 90 South Irradiance (W/ft2)
1/10/2011,13,510.9897,60.8227,1104.685,-10.3513,,1/10/11 13:00,13.36766,5650.566704,47.47254248,102.6286941
1/10/2011,14,524.2782,61.3452,1115.7713,-9.5108,,1/10/11 14:00,14.88056,5699.108138,48.70708572,103.658646
1/10/2011,15,266.179,31.7937,581.6253,-9.5758,,1/10/11 15:00,14.76356,2953.7068,24.72886222,54.0348108
1/10/2011,16,52.8692,6.8257,72.6477,-11.0627,,1/10/11 16:00,12.08714,634.1230026,4.911714156,6.749198711
1/10/2011,17,22.7836,2.6071,34.6098,-13.2215,,1/10/11 17:00,8.2013,242.2054998,2.116667751,3.215358745
1/10/2011,18,4.7299,0.0309,-2.3615,-14.4212,,1/10/11 18:00,6.04184,2.870680045,0.439422514,-0.219390741
1/10/2011,19,4.7589,0,-2.3308,-14.141,,1/10/11 19:00,6.5462,0,0.442116705,-0.216538615
1/10/2011,20,5.0808,0,-2.1241,-14.1092,,1/10/11 20:00,6.60344,0,0.472022222,-0.197335538
1/10/2011,21,4.8504,0,-2.2813,-14.0397,,1/10/11 21:00,6.72854,0,0.450617341,-0.21193991
1/10/2011,22,5.7053,0,-1.6497,-13.548,,1/10/11 22:00,7.6136,0,0.530040227,-0.153262293
1/10/2011,23,5.3327,0,-2.2183,-13.0212,,1/10/11 23:00,8.56184,0,0.495424521,-0.206087013
1/11/2011,0,4.9844,0,-2.0562,-12.775,,1/11/11 0:00,9.005,0,0.463066361,-0.191027416
1/11/2011,1,4.2981,0,-3.016,-13.2298,,1/11/11 1:00,8.18636,0,0.399306943,-0.28019584
1/11/2011,2,4.7581,0,-2.3208,-13.503,,1/11/11 2:00,7.6946,0,0.442042382,-0.215609584
1/11/2011,3,5.5895,0,-1.7711,-13.5907,,1/11/11 3:00,7.53674,0,0.519282045,-0.164540733
1/11/2011,4,5.4423,0,-2.1744,-12.7127,,1/11/11 4:00,9.11714,0,0.505606704,-0.202008566
1/11/2011,5,5.2736,0,-1.9176,-13.426,,1/11/11 5:00,7.8332,0,0.489933946,-0.178151042
1/11/2011,6,4.7948,0,-2.2379,-13.6327,,1/11/11 6:00,7.46114,0,0.445451927,-0.207907914
1/11/2011,7,5.5762,0,-2.1706,-12.687,,1/11/11 7:00,9.1634,0,0.518046433,-0.201655534
1/11/2011,8,30.0258,2.6094,165.9203,-13.0045,,1/11/11 8:00,8.5919,242.419175,2.789490798,15.41451519
1/11/2011,9,179.4866,21.4169,638.829,-11.082,,1/11/11 9:00,12.0524,1989.678558,16.67486692,59.34921358
1/11/2011,10,347.4915,42.0836,935.375,-10.4622,,1/11/11 10:00,13.16804,3909.661836,32.28304797,86.89926514
1/11/2011,11,467.068,56.6412,1114.9217,-10.3762,,1/11/11 11:00,13.32284,5262.095875,43.39207908,103.5797155
1/11/2011,12,531.4048,65.055,1226.2683,-9.8608,,1/11/11 12:00,14.25056,6043.756968,49.36916917,113.9241632
1/11/2011,13,545.8627,65.0693,1212.14,-8.9632,,1/11/11 13:00,15.86624,6045.08547,50.71235333,112.6115999
1/11/2011,14,486.3668,58.1445,1104.2652,-9.2085,,1/11/11 14:00,15.4247,5401.755853,45.184998,102.5896933
1/11/2011,15,342.099,41.5928,790.9518,-9.2328,,1/11/11 15:00,15.38096,3864.065403,31.78206784,73.48189783
1/11/2011,16,192.9166,22.1651,463.0842,-10.485,,1/11/11 16:00,13.127,2059.188034,17.92255595,43.02197159
1/11/2011,17,33.7673,3.2686,42.2337,-12.6227,,1/11/11 17:00,9.27914,303.6603493,3.137087858,3.923642918
1/11/2011,18,4.3828,0.0262,-2.2656,-13.3838,,1/11/11 18:00,7.90916,2.434039391,0.407175838,-0.210481331
1/11/2011,19,5.0513,0,-1.8333,-13.4545,,1/11/11 19:00,7.7819,0,0.46928158,-0.170319308
1/11/2011,20,4.6661,0,-2.3165,-13.4333,,1/11/11 20:00,7.82006,0,0.433495294,-0.2152101
1/11/2011,21,4.1238,0,-2.505,-14.3107,,1/11/11 21:00,6.24074,0,0.383113927,-0.23272234
1/11/2011,22,4.715,0,-1.9682,-14.092,,1/11/11 22:00,6.6344,0,0.438038258,-0.18285194
1/11/2011,23,3.954,0,-2.3356,-14.5163,,1/11/11 23:00,5.87066,0,0.367338976,-0.21698455
1/12/2011,0,4.1641,0,-2.1767,-14.7328,,1/12/11 0:00,5.48096,0,0.386857923,-0.202222243
1/12/2011,1,3.779,0,-2.0516,-15.2992,,1/12/11 1:00,4.46144,0,0.351080928,-0.190600061
1/12/2011,2,4.6537,0,-1.2091,-15.4692,,1/12/11 2:00,4.15544,0,0.432343296,-0.112329174
1/12/2011,3,3.9441,0,-1.2914,-15.2363,,1/12/11 3:00,4.57466,0,0.366419235,-0.119975102
1/12/2011,4,2.8961,0,-0.2722,-14.6722,,1/12/11 4:00,5.59004,0,0.269056755,-0.025288232
1/12/2011,5,2.8979,0,0.2344,-13.5532,,1/12/11 5:00,7.60424,0,0.26922398,0.021776494
1/12/2011,6,2.4767,0,-0.3863,-13.0705,,1/12/11 6:00,8.4731,0,0.230093182,-0.035888479
1/12/2011,7,2.0233,0,-0.2765,-12.7577,,1/12/11 7:00,9.03614,0,0.187970903,-0.025687715
1/12/2011,8,13.0444,1.0666,10.3114,-12.2472,,1/12/11 8:00,9.95504,99.08955779,1.211865588,0.957961334
1/12/2011,9,76.4405,9.0893,66.7318,-11.2963,,1/12/11 9:00,11.66666,844.4165738,7.101561702,6.199593084
1/12/2011,10,155.4559,19.8203,152.9565,-10.1097,,1/12/11 10:00,13.80254,1841.350799,14.44233967,14.21013759
1/12/2011,11,259.2376,33.1838,286.5197,-7.9881,,1/12/11 11:00,17.62142,3082.850242,24.08398443,26.61857691
1/12/2011,12,504.0949,62.1037,1105.8395,-4.719,,1/12/11 12:00,23.5058,5769.574508,46.83199398,102.7359507
1/12/2011,13,527.2829,62.7396,1159.2883,-2.2461,,1/12/11 13:00,27.95702,5828.651059,48.98623176,107.7015115
1/12/2011,14,473.2438,55.7197,1052.4855,0.5139,,1/12/11 14:00,32.92502,5176.486436,43.96583023,97.77919713
1/12/2011,15,353.0199,41.4814,838.9318,-1.5481,,1/12/11 15:00,29.21342,3853.716091,32.79665363,77.93939
1/12/2011,16,186.8641,21.3432,450.283,0.2663,,1/12/11 16:00,32.47934,1982.831661,17.36025976,41.83270004
1/12/2011,17,44.493,4.5721,88.4707,-0.8957,,1/12/11 17:00,30.38774,424.7584541,4.133538959,8.219204935
1/12/2011,18,6.1094,0.0294,-0.8227,0.5535,,1/12/11 18:00,32.9963,2.731326644,0.567582382,-0.076431405
1/12/2011,19,6.2866,0,-1.0124,3.2069,,1/12/11 19:00,37.77242,0,0.584044816,-0.094055129
1/12/2011,20,5.3125,0,-1.6084,3.7849,,1/12/11 20:00,38.81282,0,0.493547878,-0.149425394
1/12/2011,21,4.3673,0,-1.8694,3.5465,,1/12/11 21:00,38.3837,0,0.405735839,-0.173673111
1/12/2011,22,4.406,0,-2.2553,3.3299,,1/12/11 22:00,37.99382,0,0.40933119,-0.209524429
1/12/2011,23,3.6534,0,-1.4427,3.29,,1/12/11 23:00,37.922,0,0.339412295,-0.134031346
1/13/2011,0,3.4979,0,-0.6461,4.0698,,1/13/11 0:00,39.32564,0,0.324965858,-0.060024712
1/13/2011,1,4.7177,0,-0.5815,5.3372,,1/13/11 1:00,41.60696,0,0.438289096,-0.05402317
1/13/2011,2,4.1561,0,-1.3621,5.7343,,1/13/11 2:00,42.32174,0,0.386114698,-0.126543353
1/13/2011,3,3.8885,0,-2.4043,5.57,,1/13/11 3:00,42.026,0,0.361253821,-0.223366995
1/13/2011,4,4.6802,0,-1.9541,5.5098,,1/13/11 4:00,41.91764,0,0.434805229,-0.181542006
1/13/2011,5,4.6094,0,-1.096,5.6702,,1/13/11 5:00,42.20636,0,0.428227687,-0.10182183
1/13/2011,6,3.5194,0,-1.3835,5.6933,,1/13/11 6:00,42.24794,0,0.326963275,-0.12853148
1/13/2011,7,3.7382,0,-0.6961,6.2341,,1/13/11 7:00,43.22138,0,0.34729048,-0.064669869
1/13/2011,8,17.7889,1.3256,17.917,5.9789,,1/13/11 8:00,42.76202,123.1512449,1.652644488,1.664545379
1/13/2011,9,121.2945,13.3373,231.2337,6.452,,1/13/11 9:00,43.6136,1239.065403,11.26863869,21.48233447
1/13/2011,10,299.133,35.2174,686.5937,7.7218,,1/13/11 10:00,45.89924,3271.776291,27.79039196,63.7867037
1/13/2011,11,451.09,53.509,1041.146,9.0953,,1/13/11 11:00,48.37154,4971.107395,41.90767287,96.72572209
1/13/2011,12,503.5556,60.6589,1135.13,9.0472,,1/13/11 12:00,48.28496,5635.349313,46.78189132,105.4571299
1/13/2011,13,485.4916,57.1273,1003.8115,10.498,,1/13/11 13:00,50.8964,5307.255667,45.10368918,93.25723019
1/13/2011,14,482.6463,55.8802,1029.0722,11.2312,,1/13/11 14:00,52.21616,5191.39725,44.83935191,95.60402828
1/13/2011,15,375.3183,43.2263,871.8287,11.5995,,1/13/11 15:00,52.8791,4015.821256,34.86824478,80.99561497
1/13/2011,16,221.7095,25.3461,617.1645,11.4778,,1/13/11 16:00,52.66004,2354.710145,20.59750648,57.33651372
1/13/2011,17,57.9178,6.5726,170.8773,9.7062,,1/13/11 17:00,49.47116,610.6094389,5.380744897,15.875036
1/13/2011,18,3.3111,0.0335,-4.5956,7.237,,1/13/11 18:00,45.0266,3.112225938,0.307611553,-0.426945624
1/13/2011,19,4.0531,0,-3.3108,6.432,,1/13/11 19:00,43.5776,0,0.376545676,-0.307583682
1/13/2011,20,4.2957,0,-2.5229,6.18,,1/13/11 20:00,43.124,0,0.399083975,-0.234385306
1/13/2011,21,5.7058,0,-2.0009,6.2227,,1/13/11 21:00,43.20086,0,0.530086679,-0.185889873
1/13/2011,22,4.7136,0,-2.0018,5.9786,,1/13/11 22:00,42.76148,0,0.437908193,-0.185973485
1/13/2011,23,4.7753,0,-1.3702,6.1412,,1/13/11 23:00,43.05416,0,0.443640316,-0.127295869
1/14/2011,0,6.2593,0,-1.0221,7.5152,,1/14/11 0:00,45.52736,0,0.581508561,-0.094956289
1/14/2011,1,4.8666,0,-2.1651,7.4248,,1/14/11 1:00,45.36464,0,0.452122372,-0.201144567
1/14/2011,2,3.9681,0,-1.3164,6.867,,1/14/11 2:00,44.3606,0,0.36864891,-0.12229768
1/14/2011,3,3.6572,0,-2.6574,5.3178,,1/14/11 3:00,41.57204,0,0.339765327,-0.246880777
1/14/2011,4,4.3167,0,-1.3835,5.5272,,1/14/11 4:00,41.94896,0,0.401034941,-0.12853148
1/14/2011,5,2.1074,0,-2.7895,2.3878,,1/14/11 5:00,36.29804,0,0.195784056,-0.259153281
1/14/2011,6,3.64,0,-1.3873,3.5591,,1/14/11 6:00,38.40638,0,0.338167393,-0.128884512
1/14/2011,7,5.1577,0,-0.963,3.987,,1/14/11 7:00,39.1766,0,0.479166473,-0.089465714
1/14/2011,8,24.075,2.0036,71.0097,4.7106,,1/14/11 8:00,40.47908,186.1389818,2.236642852,6.597023384
1/14/2011,9,168.3071,19.1586,559.7703,6.5591,,1/14/11 9:00,43.80638,1779.877369,15.63625638,52.0044129
1/14/2011,10,325.4353,38.2154,833.0628,7.6282,,1/14/11 10:00,45.73076,3550.297287,30.23395795,77.39414153
1/14/2011,11,449.4922,52.8705,1011.7907,8.4592,,1/14/11 11:00,47.22656,4911.789298,41.75923225,93.99852284
1/14/2011,12,513.7765,60.9266,1108.69,9.4167,,1/14/11 12:00,48.95006,5660.219249,47.73144492,103.0007711
1/14/2011,13,536.831,62.2782,1109.4467,10.311,,1/14/11 13:00,50.5598,5785.785953,49.87328013,103.0710709
1/14/2011,14,489.409,56.2734,1024.4113,10.5772,,1/14/11 14:00,51.03896,5227.926421,45.4676279,95.17101608
1/14/2011,15,378.5076,43.3991,862.4372,12.2188,,1/14/11 15:00,53.99384,4031.874768,35.16454073,80.12311523
1/14/2011,16,212.0382,23.694,555.6317,11.381,,1/14/11 16:00,52.4858,2201.22631,19.69901244,51.61992401
1/14/2011,17,56.6988,5.6122,158.5134,8.0061,,1/14/11 17:00,46.41098,521.3861018,5.267495982,14.72639099
1/14/2011,18,7.7214,0.0506,-1.2112,6.5044,,1/14/11 18:00,43.70792,4.700854701,0.717342227,-0.112524271
1/14/2011,19,7.2184,0,-1.7718,6.0646,,1/14/11 19:00,42.91628,0,0.670611953,-0.164605766
1/14/2011,20,6.8954,0,-1.837,5.6292,,1/14/11 20:00,42.13256,0,0.640604242,-0.17066305
1/14/2011,21,7.0699,0,-1.6099,5.4601,,1/14/11 21:00,41.82818,0,0.656815838,-0.149564749
1/14/2011,22,6.7915,0,-1.5124,5.1556,,1/14/11 22:00,41.28008,0,0.630951607,-0.140506694
1/14/2011,23,6.3106,0,-1.2575,5.1681,,1/14/11 23:00,41.30258,0,0.586274492,-0.116825686
1/15/2011,0,5.9725,0,-1.3766,5.2753,,1/15/11 0:00,41.49554,0,0.554863943,-0.127890449
1/15/2011,1,5.9235,0,-1.3328,5.2595,,1/15/11 1:00,41.4671,0,0.55031169,-0.123821292
1/15/2011,2,6.5734,0,-1.3507,5.3925,,1/15/11 2:00,41.7065,0,0.610689434,-0.125484258
1/15/2011,3,6.2997,0,-1.8405,5.3127,,1/15/11 3:00,41.56286,0,0.585261847,-0.170988211
1/15/2011,4,6.9225,0,-1.3847,5.5259,,1/15/11 4:00,41.94662,0,0.643121917,-0.128642964
1/15/2011,5,6.1012,0,-1.2732,5.7169,,1/15/11 5:00,42.29042,0,0.566820576,-0.118284265
1/15/2011,6,5.8015,0,-1.204,6.0392,,1/15/11 6:00,42.87056,0,0.538977508,-0.111855368
1/15/2011,7,5.8284,0,-1.3374,6.2062,,1/15/11 7:00,43.17116,0,0.541476602,-0.124248646
1/15/2011,8,20.4152,1.3951,15.915,5.8121,,1/15/11 8:00,42.46178,129.6079524,1.896635978,1.478553312
1/15/2011,9,120.1679,12.8136,194.1283,6.6224,,1/15/11 9:00,43.92032,1190.412486,11.16397402,18.03512667
1/15/2011,10,328.414,37.804,564.6465,8.336,,1/15/11 10:00,47.0048,3512.077295,30.51068851,52.45742714
1/15/2011,11,186.7839,21.9742,145.5805,6.9975,,1/15/11 11:00,44.5955,2041.452991,17.35280893,13.5248841
1/15/2011,12,330.9828,38.8102,362.2518,8.4532,,1/15/11 12:00,47.21576,3605.555556,30.74933807,33.65432603
1/15/2011,13,237.5806,27.7153,266.545,7.8204,,1/15/11 13:00,46.07672,2574.814195,22.07198135,24.76286476
1/15/2011,14,83.7446,9.368,59.7187,8.2217,,1/15/11 14:00,46.79906,870.3084355,7.780135453,5.548054144
1/15/2011,15,101.6938,10.7478,69.4379,8.0963,,1/15/11 15:00,46.57334,998.4949833,9.447672312,6.450998244
1/15/2011,16,139.4457,14.1295,179.1883,8.3432,,1/15/11 16:00,47.01776,1312.662579,12.95494198,16.64715391
1/15/2011,17,70.2226,7.0206,210.7242,8.646,,1/15/11 17:00,47.5628,652.2296544,6.52389933,19.57693773
1/15/2011,18,6.0103,0.0416,-2.6072,6.2287,,1/15/11 18:00,43.21166,3.8647343,0.558375682,-0.24221704
1/15/2011,19,5.8763,0,-1.2918,6.2497,,1/15/11 19:00,43.24946,0,0.545926662,-0.120012263
1/15/2011,20,3.4824,0,-3.1327,5.3691,,1/15/11 20:00,41.66438,0,0.32352586,-0.291037635
1/15/2011,21,3.569,0,-3.68,3.0252,,1/15/11 21:00,37.44536,0,0.331571271,-0.341883518
1/15/2011,22,4.8728,0,-1.0905,2.8547,,1/15/11 22:00,37.13846,0,0.452698371,-0.101310863
1/15/2011,23,4.879,0,-0.0958,4.9518,,1/15/11 23:00,40.91324,0,0.453274371,-0.00890012
1/16/2011,0,5.6056,0,-1.4503,5.2743,,1/16/11 0:00,41.49374,0,0.520777785,-0.134737409
1/16/2011,1,4.864,0,-1.459,5.0746,,1/16/11 1:00,41.13428,0,0.451880824,-0.135545667
1/16/2011,2,5.76,0,-3.18,5.287,,1/16/11 2:00,41.5166,0,0.535122028,-0.295431953
1/16/2011,3,3.8141,0,-3.7909,3.7282,,1/16/11 3:00,38.71076,0,0.354341828,-0.352186475
1/16/2011,4,4.4216,0,-2.6613,2.4019,,1/16/11 4:00,36.32342,0,0.410780479,-0.2472431
1/16/2011,5,4.389,0,-2.0033,1.8228,,1/16/11 5:00,35.28104,0,0.407751837,-0.18611284
1/16/2011,6,4.1102,0,-2.2187,1.4878,,1/16/11 6:00,34.67804,0,0.381850445,-0.206124174
1/16/2011,7,5.0727,0,-2.1801,1.4126,,1/16/11 7:00,34.54268,0,0.471269707,-0.202538114
1/16/2011,8,26.5962,1.9864,62.7446,1.69,,1/16/11 8:00,35.042,184.5410628,2.470870224,5.829169725
1/16/2011,9,173.9049,19.346,336.0316,4.5739,,1/16/11 9:00,40.23302,1797.287254,16.15630952,31.21838739
1/16/2011,10,257.2339,29.5652,354.4053,7.0499,,1/16/11 10:00,44.68982,2746.674099,23.89783443,32.92536163
1/16/2011,11,223.9379,26.2227,182.5703,6.4864,,1/16/11 11:00,43.67552,2436.148272,20.80453181,16.9613523
1/16/2011,12,260.3665,30.4378,187.7065,7.5697,,1/16/11 12:00,45.62546,2827.740617,24.18886277,17.43852135
1/16/2011,13,221.8151,25.1183,128.129,8.5922,,1/16/11 13:00,47.46596,2333.547009,20.60731705,11.90358513
1/16/2011,14,175.9556,19.3975,92.5012,9.8378,,1/16/11 14:00,49.70804,1802.071721,16.34682596,8.593651
1/16/2011,15,201.9515,21.625,159.1525,10.3603,,1/16/11 15:00,50.64854,2009.01152,18.76192644,14.78576538
1/16/2011,16,106.5888,10.4882,99.7791,10.5843,,1/16/11 16:00,51.05174,974.3775548,9.902433133,9.269790689
1/16/2011,17,66.4677,6.7416,192.4365,10.8207,,1/16/11 17:00,51.47726,626.309922,6.175057368,17.87795316
1/16/2011,18,5.8025,0.0812,-1.7103,9.8125,,1/16/11 18:00,49.6625,7.543664065,0.539070411,-0.158892223
1/16/2011,19,4.3651,0,-1.8743,10.2778,,1/16/11 19:00,50.50004,0,0.405531452,-0.174128336
1/16/2011,20,3.8044,0,-3.2736,9.5302,,1/16/11 20:00,49.15436,0,0.353440667,-0.304127686
1/16/2011,21,4.7566,0,-1.8123,9.422,,1/16/11 21:00,48.9596,0,0.441903028,-0.168368342
1/16/2011,22,5.4837,0,-2.0874,10.5275,,1/16/11 22:00,50.9495,0,0.509452893,-0.193925993
1/16/2011,23,6.8755,0,-1.0537,11.1582,,1/16/11 23:00,52.08476,0,0.63875547,-0.097892028
1/17/2011,0,7.7215,0,-1.2389,11.2505,,1/17/11 0:00,52.2509,0,0.717351518,-0.115097688
1/17/2011,1,8.1851,0,-1.1634,11.3475,,1/17/11 1:00,52.4255,0,0.760421409,-0.108083501
1/17/2011,2,6.5915,0,-1.4709,10.4852,,1/17/11 2:00,50.87336,0,0.612370981,-0.136651214
1/17/2011,3,6.7082,0,-1.1779,10.5092,,1/17/11 3:00,50.91656,0,0.623212776,-0.109430597
1/17/2011,4,6.7556,0,-1.8914,10.7467,,1/17/11 4:00,51.34406,0,0.627616384,-0.17571698
1/17/2011,5,6.662,0,-1.6657,10.2025,,1/17/11 5:00,50.3645,0,0.618920651,-0.154748743
1/17/2011,6,7.3348,0,-1.4411,11.0527,,1/17/11 6:00,51.89486,0,0.681425877,-0.133882701
1/17/2011,7,4.731,0,-2.3214,10.4523,,1/17/11 7:00,50.81414,0,0.439524708,-0.215665326
1/17/2011,8,28.7011,2.4085,38.1353,9.1707,,1/17/11 8:00,48.50726,223.7551096,2.666422022,3.54288873
1/17/2011,9,134.0148,15.3454,309.1216,8.9557,,1/17/11 9:00,48.12026,1425.622445,12.45039437,28.71836416
1/17/2011,10,249.5445,28.7789,540.0331,10.7305,,1/17/11 10:00,51.3149,2673.625046,23.1834651,50.17076524
1/17/2011,11,182.2728,20.929,288.6863,9.3747,,1/17/11 11:00,48.87446,1944.351542,16.93371362,26.81986083
1/17/2011,12,394.2907,47.541,711.8638,7.5799,,1/17/11 12:00,45.64382,4416.666667,36.63084012,66.13437509
1/17/2011,13,369.173,43.4188,584.7048,10.275,,1/17/11 13:00,50.495,4033.704942,34.29732718,54.32090599
1/17/2011,14,452.4627,52.0575,732.1627,10.2115,,1/17/11 14:00,50.3807,4836.259755,42.035201,68.02020643
1/17/2011,15,444.2038,50.154,754.7458,10.1078,,1/17/11 15:00,50.19404,4659.42029,41.26792334,70.1182471
1/17/2011,16,267.6993,29.7181,610.6188,9.9917,,1/17/11 16:00,49.98506,2760.878855,24.87010284,56.7283977
1/17/2011,17,64.4439,6.7785,157.9161,7.9532,,1/17/11 17:00,46.31576,629.7380156,5.987040013,14.67089995
1/17/2011,18,5.4608,0.062,-2.5169,5.5422,,1/17/11 18:00,41.97596,5.759940543,0.507325412,-0.233827888
1/17/2011,19,5.8416,0,-1.9535,5.3086,,1/17/11 19:00,41.55548,0,0.542702924,-0.181486264
1/17/2011,20,4.4103,0,-1.9103,6.0467,,1/17/11 20:00,42.88406,0,0.409730674,-0.177472849
1/17/2011,21,4.2001,0,-1.0421,6.3411,,1/17/11 21:00,43.41398,0,0.390202436,-0.096814352
1/17/2011,22,4.0292,0,-1.1973,6.1522,,1/17/11 22:00,43.07396,0,0.374325291,-0.111232917
1/17/2011,23,3.0495,0,-2.6972,3.9876,,1/17/11 23:00,39.17768,0,0.283308095,-0.250578322
1/18/2011,0,4.0929,0,-2.721,3.0653,,1/18/11 0:00,37.51754,0,0.38024322,-0.252789416
1/18/2011,1,6.7354,0,-0.6404,4.2291,,1/18/11 1:00,39.61238,0,0.625739741,-0.059495164
1/18/2011,2,6.9425,0,-1.6206,5.1231,,1/18/11 2:00,41.22158,0,0.644979979,-0.150558812
1/18/2011,3,4.0593,0,-1.383,5.1614,,1/18/11 3:00,41.29052,0,0.377121675,-0.128485029
1/18/2011,4,3.6346,0,-3.0417,4.3414,,1/18/11 4:00,39.81452,0,0.337665716,-0.28258345
1/18/2011,5,3.4016,0,-1.4871,3.3175,,1/18/11 5:00,37.9715,0,0.316019287,-0.138156244
1/18/2011,6,5.1404,0,-2.4372,3.5733,,1/18/11 6:00,38.43194,0,0.477559249,-0.226423508
1/18/2011,7,6.9199,0,-1.1939,4.1711,,1/18/11 7:00,39.50798,0,0.642880369,-0.110917047
1/18/2011,8,35.1875,2.8304,148.8172,4.2989,,1/18/11 8:00,39.73802,262.950576,3.269028884,13.82558366
1/18/2011,9,183.0492,20.4761,507.8423,6.0686,,1/18/11 9:00,42.92348,1902.276106,17.00584361,47.18013917
1/18/2011,10,296.2853,33.7011,603.5678,6.1727,,1/18/11 10:00,43.11086,3130.908584,27.52583172,56.07333773
1/18/2011,11,462.7378,53.2397,907.9722,7.5721,,1/18/11 11:00,45.62978,4946.088815,42.98978995,84.35345925
1/18/2011,12,524.6872,60.5892,939.3922,8.5752,,1/18/11 12:00,47.43536,5628.874025,48.7450831,87.27247559
1/18/2011,13,334.0319,37.3753,501.4588,8.5627,,1/18/11 13:00,47.41286,3472.250093,31.032609,46.58709204
1/18/2011,14,241.8659,25.9864,301.9147,8.6333,,1/18/11 14:00,47.53994,2414.195466,22.47009913,28.04882059
1/18/2011,15,282.3471,30.6128,383.1603,9.184,,1/18/11 15:00,48.5312,2843.998514,26.23092931,35.59679113
1/18/2011,16,249.5614,25.7218,408.9257,9.4655,,1/18/11 16:00,49.0379,2389.613527,23.18503516,37.99047743
1/18/2011,17,81.8028,7.2911,120.5788,8.262,,1/18/11 17:00,46.8716,677.3597176,7.599736155,11.20214792
1/18/2011,18,4.4861,0.0532,-2.7274,7.0062,,1/18/11 18:00,44.61116,4.942400595,0.416772731,-0.253383997
1/18/2011,19,4.5629,0,-2.72,5.4068,,1/18/11 19:00,41.73224,0,0.423907691,-0.252696513
1/18/2011,20,4.3532,0,-2.4544,4.5266,,1/18/11 20:00,40.14788,0,0.404425905,-0.228021442
1/18/2011,21,5.4674,0,-1.6127,5.5719,,1/18/11 21:00,42.02942,0,0.507938572,-0.149824878
1/18/2011,22,5.253,0,-1.5384,5.5498,,1/18/11 22:00,41.98964,0,0.488020141,-0.142922175
1/18/2011,23,5.2622,0,-1.7023,5.3353,,1/18/11 23:00,41.60354,0,0.48887485,-0.158148998
1/19/2011,0,4.9792,0,-3.0701,4.4691,,1/19/11 0:00,40.04438,0,0.462583264,-0.285221899
1/19/2011,1,4.4809,0,-3.0932,2.9315,,1/19/11 1:00,37.2767,0,0.416289635,-0.287367961
1/19/2011,2,4.0463,0,-3.758,1.8873,,1/19/11 2:00,35.39714,0,0.375913935,-0.349129962
1/19/2011,3,3.7999,0,-3.4301,-2.7175,,1/19/11 3:00,27.1085,0,0.353022603,-0.318667026
1/19/2011,4,4.5127,0,-2.0939,-3.6607,,1/19/11 4:00,25.41074,0,0.419243954,-0.194529864
1/19/2011,5,4.4821,0,-1.6657,-3.9208,,1/19/11 5:00,24.94256,0,0.416401119,-0.154748743
1/19/2011,6,3.5411,0,-0.9805,-4.1942,,1/19/11 6:00,24.45044,0,0.328979273,-0.091091519
1/19/2011,7,3.4557,0,-1.0488,-4.047,,1/19/11 7:00,24.7154,0,0.321045346,-0.097436803
1/19/2011,8,20.4574,1.6604,13.1092,-4.2717,,1/19/11 8:00,24.31094,154.2549238,1.90055649,1.217885711
1/19/2011,9,136.1944,14.6497,295.3824,-3.1828,,1/19/11 9:00,26.27096,1360.990338,12.65288604,27.44194948
1/19/2011,10,368.8586,42.3752,748.991,-1.1043,,1/19/11 10:00,30.01226,3936.752137,34.26811843,69.58360817
1/19/2011,11,497.1357,58.9246,806.1467,0.6107,,1/19/11 11:00,33.09926,5474.228911,46.18546252,74.89355159
1/19/2011,12,345.3121,41.2826,390.7546,2.5703,,1/19/11 12:00,36.62654,3835.24712,32.08057488,36.30232537
1/19/2011,13,258.2869,29.7605,330.5287,3.7458,,1/19/11 13:00,38.74244,2764.817912,23.99566142,30.70715075
1/19/2011,14,204.9778,22.9684,174.4837,4.3536,,1/19/11 14:00,39.83648,2133.816425,19.04307918,16.21008185
1/19/2011,15,42.7512,5.1552,20.0004,-3.7741,,1/19/11 15:00,25.20662,478.9297659,3.971720287,1.858099759
1/19/2011,16,27.0995,3.1809,13.9728,-6.5138,,1/19/11 16:00,20.27516,295.5128205,2.517628369,1.298116854
1/19/2011,17,14.5486,1.589,8.901,-7.9852,,1/19/11 17:00,17.62664,147.621702,1.351610476,0.826930759
1/19/2011,18,1.55,0.0467,0.2528,-8.3183,,1/19/11 18:00,17.02706,4.33853586,0.143999851,0.023485911
1/19/2011,19,1.1198,0,-0.0176,-8.2418,,1/19/11 19:00,17.16476,0,0.104032925,-0.001635095
1/19/2011,20,1.1847,0,-0.073,-8.0465,,1/19/11 20:00,17.5163,0,0.110062338,-0.006781928
1/19/2011,21,1.5757,0,-0.8238,-8.1617,,1/19/11 21:00,17.30894,0,0.146387462,-0.076533598
1/19/2011,22,1.6141,0,-3.0744,-8.9355,,1/19/11 22:00,15.9161,0,0.149954942,-0.285621383
1/19/2011,23,1.9312,0,-0.8957,-9.3685,,1/19/11 23:00,15.1367,0,0.179414524,-0.083213333
1/20/2011,0,2.5999,0,-1.5872,-9.2472,,1/20/11 0:00,15.35504,0,0.241538847,-0.147455848
1/20/2011,1,2.6855,0,-2.1098,-9.7692,,1/20/11 1:00,14.41544,0,0.249491355,-0.196007023
